pv_kw,battery_kwh,IRR,NPC,NPV,pv_cost_per_kw,battery_cost_per_kwh,capex_total,opex_total,export_revenue,import_cost,payback_years,annual_savings,total_savings,pv_battery_savings,battery_total_cycles,battery_degradation_pct,renewable_fraction
2.0,14,-0.05948480952880231,14892.68802851652,-14892.68802851652,1043.1191672399623,924.3023268982979,22462.470911056094,12044.999999999998,15.417870089894356,263631.2067224633,89.02159253286347,252.32609608465253,19614.782882539574,19614.782882539574,1063.2845856983834,25.903975436291265,0.0636751651093576
2.0,16,-0.07211597091794497,18253.939687951603,-18253.939687951603,1043.1191672399623,916.9374072412693,24541.236850340232,13359.0,6.346665175168914,263590.6212376995,117.09914236509546,209.57657207962103,19646.29716238863,19646.29716238863,945.8379697710805,25.903975436290573,0.06386312554873291
2.0,18,-0.08575092280830765,21607.54533192997,-21607.54533192997,1043.1191672399623,909.631171891286,26591.599428523074,14673.000000000002,2.404515773517951,263575.9221540934,160.06005701282422,166.13513655310345,19657.054096593107,19657.054096593107,846.7192529971729,25.903975436287958,0.06394481988959196
2.0,20,-0.10136173517043101,24940.414465790196,-24940.414465790196,1043.1191672399623,902.3831532467918,28613.90139941576,15987.0,1.1302945119942922,263571.2150957994,233.67907862278818,122.4495644541854,19660.48693362556,19660.48693362556,763.7861605758216,25.903975436291272,0.0639712387248386
2.0,22,-0.12112969314335409,28247.57297852638,-28247.57297852638,1043.1191672399623,895.1928874321197,30608.481857986557,17301.0,0.6035896183924108,263569.2664450712,388.9410827026742,78.69696264867241,19661.908879460174,19661.908879460174,695.0051148025955,25.90397543628649,0.06398216987654144
2.0,24,-0.1525077759850909,31527.530059499124,-31527.530059499124,1043.1191672399623,888.059914267803,32575.676276907194,18615.0,0.1455181629908703,263567.5710356679,932.3797310683219,34.93820724693569,19663.14621740807,19663.14621740807,637.6095890612107,25.903975436294342,0.06399167914934906
2.0,26,0.0,34781.28331192869,-34781.28331192869,1043.1191672399623,880.9837772411245,34515.81654274916,19929.0,0.003547334089743772,263567.0420514266,inf,-8.848892305984236,19663.533230820474,19663.533230820474,588.7125661822055,25.90397543628995,0.06399463927256355
2.0,28,0.0,38008.683114372194,-38008.683114372194,1043.1191672399623,873.9640234768991,36429.230991833094,21242.999999999996,0.0,263567.0238574521,inf,-52.64840408463681,19663.547877460893,19663.547877460893,546.6660022081356,25.903975436291265,0.06399473145193062
2.0,30,0.0,41209.691466795775,-41209.691466795775,1043.1191672399623,867.0002037084901,38316.24444573463,22556.999999999996,0.0,263567.01875597413,inf,-96.44823403537146,19663.552978938853,19663.552978938853,510.22242121657007,25.90397543628866,0.0639947501206059
2.0,32,0.0,44384.620166033164,-44384.620166033164,1043.1191672399623,860.0918722490551,40177.17824644969,23871.0,0.0,263567.01365449646,inf,-140.248063986116,19663.558080416522,19663.558080416522,478.33428784892703,25.903975436290573,0.06399476878928119
2.0,34,0.0,47533.78710932832,-47533.78710932832,1043.1191672399623,853.2385869630226,42012.35029122269,25185.0,0.0,263567.0085530186,inf,-184.0478939368545,19663.563181894366,19663.563181894366,450.19769958338,25.90397543628933,0.06399478745795648
2.0,36,0.0,50657.50678366846,-50657.50678366846,1043.1191672399623,846.4399092377952,43822.07506704055,26499.000000000004,0.0,263567.0034515409,inf,-227.847723887597,19663.568283372093,19663.568283372093,425.18739890287,25.903975436287958,0.06399480612663175
2.0,38,0.0,53756.09029994573,-53756.09029994573,1043.1191672399623,839.6954039556778,45606.663684795676,27812.999999999996,0.0,263566.99835006305,inf,-271.6475538383354,19663.573384849937,19663.573384849937,402.8097614519056,25.90397543628462,0.06399482479530703
2.0,40,0.0,56829.845426793414,-56829.845426793414,1043.1191672399623,833.0046394660302,47366.42391312113,29127.0,0.0,263566.99324858526,inf,-315.44738378907596,19663.578486327722,19663.578486327722,382.6698877460327,25.903975436291272,0.06399484346398232
2.0,42,0.0,59879.07662409541,-59879.07662409541,1043.1191672399623,826.3671875576413,49101.66021190086,30441.0,0.0,263566.98814710754,inf,-359.24721373981845,19663.58358780545,19663.58358780545,364.44809725023646,25.90397543629252,0.0639948621326576
2.0,44,0.0,62904.08507617492,-62904.08507617492,1043.1191672399623,819.7826234313234,50812.67376545815,31754.999999999996,0.0,263566.98304562975,inf,-403.04704369055855,19663.588689283235,19663.588689283235,347.8828331631513,25.90397543628649,0.06399488080133289
2.0,46,0.0,65905.16872466412,-65905.16872466412,1043.1191672399623,813.2505256727247,52499.76251542526,33069.0,0.0,263566.97794415185,inf,-446.84687364129536,19663.593790761137,19663.593790761137,332.7580268227763,25.903975436289624,0.06399489947000818
2.0,48,0.0,68882.6223010584,-68882.6223010584,1043.1191672399623,806.7704762253591,54163.22119329716,34383.0,0.0,263566.97284267424,inf,-490.6467035920416,19663.598892238748,19663.598892238748,318.8936210107692,25.903975436294342,0.06399491813868347
2.0,50,0.0,71836.73735895578,-71836.73735895578,1043.1191672399623,800.3420603638504,55803.34135267244,35697.0,0.0,263566.96774119633,inf,-534.4465335427784,19663.60399371665,19663.60399371665,306.1383676637102,25.90397543629022,0.06399493680735872
2.0,52,0.0,74767.8023059897,-74767.8023059897,1043.1191672399623,793.9648666673887,57420.41140118414,37011.0,0.0,263566.96263971855,inf,-578.2463634935189,19663.609095194435,19663.609095194435,294.3642876510404,25.90397543628995,0.06399495547603402
2.0,54,0.0,77676.10243545144,-77676.10243545144,1043.1191672399623,787.6384869934012,59014.71663212359,38325.0,0.0,263566.9575382408,inf,-622.0461934442612,19663.614196672163,19663.614196672163,283.4623617133887,25.903975436290054,0.0639949741447093
2.0,56,0.0,80561.91995761005,-80561.91995761005,1043.1191672399623,781.3625164514291,60586.539255759955,39638.99999999999,0.0,263566.9524367631,inf,-665.8460233950034,19663.61929814989,19663.61929814989,273.3391447712896,25.903975436291265,0.0639949928133846
2.0,58,0.0,83425.53403073075,-83425.53403073075,1043.1191672399623,775.1365533772156,62136.15843035843,40953.0,0.0,263566.9473352853,inf,-709.6458533457441,19663.624399627675,19663.624399627675,263.9140807217398,25.903975436285755,0.06399501148205987
2.0,60,0.0,86267.22079179426,-86267.22079179426,1043.1191672399623,768.9601993069987,63663.85029289984,42266.99999999999,0.0,263566.9422338074,inf,-753.4456832964806,19663.629501105577,19663.629501105577,255.1173542754939,25.90397543628866,0.06399503015073515
2.0,62,0.0,89087.25338692128,-89087.25338692128,1043.1191672399623,762.8330589520095,65169.88798950452,43581.0,0.0,263566.93713232974,inf,-797.2455132472252,19663.634602583246,19663.634602583246,246.88815856771717,25.903975436288235,0.06399504881941044
2.0,64,0.0,91885.90200150207,-91885.90200150207,1043.1191672399623,756.7547401731745,66654.5417055631,44895.0,0.0,263566.93203085195,inf,-841.0453431979656,19663.63970406103,19663.63970406103,239.17328759167913,25.903975436290573,0.06399506748808573
2.0,66,0.0,94663.4338900382,-94663.4338900382,1043.1191672399623,750.7248539560164,68118.07869557702,46209.0,0.0,263566.92692937417,inf,-884.8451731487061,19663.644805538817,19663.644805538817,231.9259845535788,25.903975436287592,0.063995086156761
2.0,68,0.0,97420.11340569494,-97420.11340569494,1043.1191672399623,744.7430143857598,69560.7633127116,47523.0,0.0,263566.9218278963,inf,-928.6450030994446,19663.64990701666,19663.64990701666,225.1049934588961,25.90397543628933,0.0639951048254363
2.0,70,0.0,100156.20202956963,-100156.20202956963,1043.1191672399623,738.8088386226299,70982.85703806402,48837.0,0.0,263566.9167264186,inf,-972.4448330501872,19663.65500849439,19663.65500849439,218.67377328391575,25.903975436288807,0.06399512349411157
2.0,72,0.0,102871.95839967713,-102871.95839967713,1043.1191672399623,732.9219468773524,72384.6185096493,50151.00000000001,0.0,263566.9116249408,inf,-1016.2446630009279,19663.660109972174,19663.660109972174,212.5998431186457,25.903975436287958,0.06399514216278686
2.0,74,0.0,105567.63833965667,-105567.63833965667,1043.1191672399623,727.0819623868464,73766.30355110657,51465.0,0.0,263566.9065234631,inf,-1060.04449295167,19663.6652114499,19663.6652114499,206.85423350285672,25.903975436293532,0.06399516083146214
2.0,76,0.0,108243.49488720065,-108243.49488720065,1043.1191672399623,721.2885113901108,75128.16520012835,52778.99999999999,0.0,263566.9014219853,inf,-1103.84432290241,19663.670312927687,19663.670312927687,201.4110243931619,25.90397543628462,0.06399517950013743
2.0,78,0.0,110899.77832221022,-110899.77832221022,1043.1191672399623,715.5412231043047,76470.4537366157,54092.99999999999,0.0,263566.8963205075,inf,-1147.6441528531504,19663.675414405472,19663.675414405472,196.2469542121708,25.903975436290157,0.0639951981688127
2.0,80,0.0,113536.736194678,-113536.736194678,1043.1191672399623,709.8397297010158,77793.4167105612,55407.0,0.0,263566.8912190298,inf,-1191.4439828038935,19663.6805158832,19663.6805158832,191.34108754022697,25.903975436291272,0.063995216837488
2.0,82,0.0,116154.61335230194,-116154.61335230194,1043.1191672399623,704.1836662827203,79097.298969663,56721.0,0.0,263566.88611755194,inf,-1235.243812754632,19663.685617361043,19663.685617361043,186.6745314376466,25.903975436288956,0.06399523550616328
2.0,84,0.0,118753.65196783305,-118753.65196783305,1043.1191672399623,698.5726708594286,80382.34268667194,58035.0,0.0,263566.8810160741,inf,-1279.0436427053705,19663.690718838887,19663.690718838887,182.2301922923313,25.90397543629252,0.06399525417483856
2.0,86,0.0,121334.09156615793,-121334.09156615793,1043.1191672399623,693.0063843255186,81648.78738647453,59349.0,0.0,263566.87591459637,inf,-1322.8434726561127,19663.695820316614,19663.695820316614,177.99256659563494,25.903975436286853,0.06399527284351385
2.0,88,0.0,123896.16905111971,-123896.16905111971,1043.1191672399623,687.4844504367522,82896.86997291412,60662.99999999999,0.0,263566.8708131186,inf,-1366.643302606853,19663.7009217944,19663.7009217944,173.94756024878978,25.90397543628649,0.06399529151218913
2.0,90,0.0,126440.11873208056,-126440.11873208056,1043.1191672399623,682.0065157874757,84126.82475535275,61976.99999999999,0.0,263566.8657116408,inf,-1410.4431325575933,19663.706023272185,19663.706023272185,170.0823319618044,25.903975436292164,0.0639953101808644
2.0,92,0.0,128966.17235022614,-128966.17235022614,1043.1191672399623,676.5722297880014,85338.88347497606,63291.0,0.0,263566.8606101631,inf,-1454.242962508336,19663.711124749912,19663.711124749912,166.38515707860026,25.903975436289624,0.06399532884953969
2.0,94,0.0,131474.5591046163,-131474.5591046163,1043.1191672399623,671.1812446421709,86533.275330844,64605.0,0.0,263566.8555086853,inf,-1498.0427924590767,19663.716226227698,19663.716226227698,162.8453087861712,25.903975436287745,0.06399534751821498
2.0,96,0.0,133965.50567798346,-133965.50567798346,1043.1191672399623,665.8332153250944,87710.227005689,65919.0,0.0,263566.85040720744,inf,-1541.8426224098155,19663.72132770554,19663.72132770554,159.45295417259453,25.903975436294342,0.06399536618689027
2.0,98,0.0,136439.23626228154,-136439.23626228154,1043.1191672399623,660.5277995610703,88869.96269146483,67233.0,0.0,263566.8453057297,inf,-1585.6424523605576,19663.72642918327,19663.72642918327,156.19906301263123,25.90397543628927,0.06399538485556554
2.0,100,0.0,138895.9725839867,-138895.9725839867,1043.1191672399623,655.2646578016788,90012.70411464782,68547.0,0.0,263566.8402042519,inf,-1629.4422823112964,19663.731530661113,19663.731530661113,153.07532749906494,25.90397543629022,0.06399540352424084
3.0,0,0.06476051507444391,-10491.98290627063,10491.98290627063,1041.0350137536864,0.0,8123.105041261059,4270.5,815.2894859667595,261160.27327334805,13.091163035313235,620.5029315843897,22885.58794753169,22885.58794753169,0.0,0.0,0.07916141777870069
3.0,2,0.04410834154896093,-8562.439194700932,8562.439194700932,1041.0350137536864,969.7508780298202,10410.6067973207,5584.5,558.3015930426851,259231.32733593404,16.461152524004532,632.4348664007211,24557.54599202163,24557.54599202163,3504.3850160577585,25.903975436290573,0.08448578054706085
3.0,4,0.028496211836246177,-6345.96581275529,6345.96581275529,1041.0350137536864,962.0238204468434,12667.200323048433,6898.5,392.6063942438202,257711.51199335308,19.98699253859904,633.7722045267908,25911.666135803724,25911.666135803724,2881.9368132586237,25.903975436290573,0.08791871870252567
3.0,6,0.01573444857141104,-3905.3075194945523,3905.3075194945523,1041.0350137536864,954.3583327167466,14893.25503756154,8212.5,272.6966676387919,256492.2058454957,23.767649774856828,626.6187519018697,27011.06255705609,27011.06255705609,2466.339306238289,25.903975436294342,0.0904030637018278
3.0,8,0.004430160665154004,-1198.5320823783331,1198.5320823783331,1041.0350137536864,946.7539242456988,17089.13643522665,9526.5,184.6270968170908,255601.0303141251,28.033868426872665,609.5889505868327,27814.168517604983,27814.168517604983,2149.9950225222888,25.903975436290573,0.09222773714443597
3.0,10,-0.006252154397171528,1809.4595470333697,-1809.4595470333697,1041.0350137536864,939.210108348962,19255.20612475068,10840.5,123.85173010814931,255068.17688730382,33.11157714971828,581.5248859239103,28286.24657771731,28286.24657771731,1885.7498729180493,25.903975436291272,0.09348692192250518
3.0,12,-0.01651186322263265,5036.131125530126,-5036.131125530126,1041.0350137536864,931.7264022197439,21391.821867897987,12154.5,82.71120325014472,254803.09219579527,39.237392424798976,545.1896914122622,28510.190742367864,28510.190742367864,1664.961727025989,25.903975436294342,0.09433930523598826
3.0,14,-0.02622611029679145,8338.368144327105,-8338.368144327105,1041.0350137536864,924.3023268982979,23499.33761783723,13468.499999999998,52.77275824105846,254653.87501964392,46.49967337292562,505.3656491170042,28629.469473510122,28629.469473510122,1485.4336709736774,25.903975436291265,0.09495960030559793
3.0,16,-0.035485930692293555,11658.762532217625,-11658.762532217625,1041.0350137536864,916.9374072412693,25578.10355712137,14782.5,31.626469502566625,254560.3571795118,55.12783294415673,463.97803416345823,28701.841024903748,28701.841024903748,1335.8010043523025,25.903975436290573,0.09539773679255657
3.0,18,-0.04445129561767558,14976.757973072828,-14976.757973072828,1041.0350137536864,909.631171891286,27628.46613530421,16096.500000000002,17.293832657171514,254499.65740533877,65.51320765787736,421.7236054077126,28748.20816223138,28748.20816223138,1209.0962896164754,25.903975436287958,0.095694705401116
3.0,20,-0.05329748135169454,18284.980355640288,-18284.980355640288,1041.0350137536864,902.3831532467918,29650.768106196898,17410.5,8.110748660063805,254462.39473301644,78.263210848922,378.8595916852204,28776.28775055661,28776.28775055661,1100.7104066561099,25.903975436291272,0.0958849840566407
3.0,22,-0.06221217772611998,21581.156211861504,-21581.156211861504,1041.0350137536864,895.1928874321197,31645.348564767693,18724.5,3.56973006526795,254445.44911207206,94.3305159175429,335.47307843020633,28788.69235290619,28788.69235290619,1006.2763770049365,25.90397543628649,0.0959790862056586
3.0,24,-0.07137110894890375,24857.27387257032,-24857.27387257032,1041.0350137536864,888.059914267803,33612.54298368833,20038.5,1.6844074203580086,254438.48703121534,115.17364877227456,291.84230370393357,28793.769111118007,28793.769111118007,924.5634883670506,25.903975436294342,0.09601816631023401
3.0,26,-0.081009187356884,28109.645992841055,-28109.645992841055,1041.0350137536864,880.9837772411245,35552.683249530295,21352.5,1.0290121682250652,254436.06349039197,143.2990942679142,248.1012418896413,28795.53725668924,28795.53725668924,854.1316490490201,25.90397543628995,0.09603176378756362
3.0,28,-0.09145777075527017,31335.671301729286,-31335.671301729286,1041.0350137536864,873.9640234768991,37466.09769861423,22666.499999999996,0.5145066176275371,254434.15984464568,183.34498421342397,204.34754656283133,28796.926396884934,28796.926396884934,793.6242676451004,25.903975436291265,0.09604244220009285
3.0,30,-0.10326456723299837,34535.71593681337,-34535.71593681337,1041.0350137536864,867.0002037084901,39353.11115251576,23980.499999999996,0.15626278298774787,254432.83278199358,245.0688145177098,160.57984052341317,28797.895215702392,28797.895215702392,741.0424865668155,25.90397543628866,0.09604988326053228
3.0,32,-0.11745140403786924,37710.258731932525,-37710.258731932525,1041.0350137536864,860.0918722490551,41214.04495323082,25294.5,0.012810810904709239,254432.2983244256,352.8815031810868,116.7928740432767,28798.286221298302,28798.286221298302,694.8503615388342,25.903975436290573,0.09605287406609574
3.0,34,-0.13641974436109494,40859.39120019763,-40859.39120019763,1041.0350137536864,853.2385869630226,43049.21699800382,26608.5,0.0,254432.24593710678,589.7622136125774,72.99419326020677,28798.325797806203,28798.325797806203,653.9878108371807,25.90397543628933,0.09605315818264101
3.0,36,-0.16931519903702275,43983.11086583859,-43983.11086583859,1041.0350137536864,846.4399092377952,44858.94177382168,27922.500000000004,0.0,254432.2408269299,1536.561727781174,29.194363599436315,28798.330907983094,28798.330907983094,617.6558373092412,25.903975436287958,0.0960531768513163
