pv_kw,battery_kwh,IRR,NPC
25.0,38,-0.08376819983818418,59961.84619121878
25.0,40,-0.1042496666161482,67769.38104079013
25.0,42,-0.14005911998977405,75664.40316298296
25.0,44,,83635.1257430486
25.0,46,,91678.11312799406
25.0,48,,99779.61741107413
25.0,50,,107927.98078376047
25.0,52,,116117.41548109094
25.0,54,,124344.4900561817
25.0,56,,132613.65290759582
25.0,58,,140923.34323037066
25.0,60,,149262.5368772602
25.0,62,,157631.07576385923
25.0,64,,166026.06031855353
25.0,66,,174443.68503418405
25.0,68,,182878.6072734748
25.0,70,,191331.87454634524
25.0,72,,199804.077765444
25.0,74,,208294.54187457275
25.0,76,,216800.28339476947
25.0,78,,225322.41979772167
25.0,80,,233861.2159366764
25.0,82,,242415.287617039
25.0,84,,250987.6890821593
25.0,86,,259577.53597305805
25.0,88,,268181.9107679431
25.0,90,,276798.2364613703
25.0,92,,285422.7644070817
25.0,94,,294055.8809118357
25.0,96,,302696.80559564737
25.0,98,,311345.62675180275
25.0,100,,320003.29926404514
25.0,102,,328670.51874208514
25.0,104,,337347.43569094106
25.0,106,,346030.0222912975
25.0,108,,354718.44704915775
25.0,110,,363414.83271009347
25.0,112,,372118.7235911998
25.0,114,,380827.10687276843
25.0,116,,389540.48957262293
25.0,118,,398261.40668690193
25.0,120,,406988.7870815193
25.0,122,,415721.7325415236
25.0,124,,424460.00836021214
25.0,126,,433203.20160050556
25.0,128,,441951.25454618735
25.0,130,,450703.7165509307
25.0,132,,459461.59034173813
25.0,134,,468224.2946619954
25.0,136,,476991.7362214663
25.0,138,,485762.7656307937
25.0,140,,494535.3282779336
25.0,142,,503309.58390830486
25.0,144,,512086.36062325304
25.0,146,,520865.14807131677
25.0,148,,529644.6146204409
25.0,150,,538425.0468797302
25.0,152,,547209.0330582325
25.0,154,,555997.799512935
25.0,156,,564788.6238240604
25.0,158,,573580.4979949717
25.0,160,,582375.8508008178
25.0,162,,591174.1188502167
25.0,164,,599974.4773915922
25.0,166,,608775.788677685
25.0,168,,617577.1821026376
25.0,170,,626378.9340248632
25.0,172,,635182.40439493
25.0,174,,643987.5358846881
25.0,176,,652795.1042537271
25.0,178,,661605.2729489567
25.0,180,,670418.4831270102
25.0,182,,679235.1533815156
25.0,184,,688055.2599318749
25.0,186,,696877.0619750185
25.0,188,,705700.8524707464
25.0,190,,714526.995221901
25.0,192,,723355.4510072207
25.0,194,,732186.0204387169
25.0,196,,741018.3007097158
25.0,198,,749852.4578826097
25.0,200,,758688.4353117455
26.0,0,0.0867407906055555,-56918.30500668925
26.0,2,0.07646119438898547,-52568.443265134105
26.0,4,0.0670773790844208,-48082.759294822725
26.0,6,0.058503674861848154,-43548.46308965
26.0,8,0.05048912507284853,-38874.779815416594
26.0,10,0.04279697544700545,-33948.33902826214
26.0,12,0.0352839222068706,-28718.68704430103
26.0,14,0.027892024086470624,-23204.174943343824
26.0,16,0.02059779235097281,-17450.935914415033
26.0,18,0.013327649715788814,-11456.693807312484
26.0,20,0.006033662068470891,-5243.124566124627
26.0,22,-0.0013524328079049797,1183.4767072143986
26.0,24,-0.008897062805015898,7808.559265405722
26.0,26,-0.016677848035312026,14616.965756665704
26.0,28,-0.02480410071902872,21603.207421869985
26.0,30,-0.033414004088372806,28758.25163047677
26.0,32,-0.0426977750079206,36071.45212237959
26.0,34,-0.05291800489188925,43519.997801193145
26.0,36,-0.06452882305642327,51094.68835427336
26.0,38,-0.07834767663378905,58783.593794104556
26.0,40,-0.09615365029121836,66577.41655733879
26.0,42,-0.12323872978666406,74452.69905241097
26.0,44,-0.22712671986144373,82408.19863038119
26.0,46,,90434.2293595954
26.0,48,,98518.6826286535
26.0,50,,106656.17162048546
26.0,52,,114836.24774692126
26.0,54,,123055.84797252367
26.0,56,,131316.83546917592
26.0,58,,139606.94326440452
26.0,60,,147928.86484995479
26.0,62,,156283.5484680775
26.0,64,,164665.19349748155
26.0,66,,173070.94261952213
26.0,68,,181497.2756626224
26.0,70,,189943.4648108013
26.0,72,,198408.6267716837
26.0,74,,206887.2406799623
26.0,76,,215381.08977063763
26.0,78,,223891.2250405156
26.0,80,,232418.61800834522
26.0,82,,240963.12877099693
26.0,84,,249521.56427541794
26.0,86,,258089.59774913962
26.0,88,,266667.98257130524
26.0,90,,275259.20857405313
26.0,92,,283864.05187852244
26.0,94,,292481.197761033
26.0,96,,301110.1996617807
26.0,98,,309747.1779640791
26.0,100,,318392.0605812182
26.0,102,,327045.22531384043
26.0,104,,335703.677660671
26.0,106,,344367.64850999304
26.0,108,,353037.42014703434
26.0,110,,361716.1773463987
26.0,112,,370402.979547962
26.0,114,,379094.9349473962
26.0,116,,387791.14810036024
26.0,118,,396491.7087926869
26.0,120,,405197.3547699339
26.0,122,,413908.74559942185
26.0,124,,422626.0335605254
26.0,126,,431348.504655181
26.0,128,,440076.91345998837
26.0,130,,448811.680289598
26.0,132,,457551.8634058149
26.0,134,,466296.36130992736
26.0,136,,475047.01440564863
26.0,138,,483804.02127601526
26.0,140,,492565.7255053115
26.0,142,,501329.287555126
26.0,144,,510095.9601179327
26.0,146,,518866.98095492745
26.0,148,,527639.8896310907
26.0,150,,536414.262327506
26.0,152,,545190.2499596117
26.0,154,,553967.9302511397
26.0,156,,562746.0763799243
26.0,158,,571525.114255837
26.0,160,,580305.822789737
26.0,162,,589090.1819874888
26.0,164,,597877.4481588921
26.0,166,,606666.5739561826
26.0,168,,615458.1692600542
26.0,170,,624252.3804063668
26.0,172,,633049.2316427376
26.0,174,,641848.1958299262
26.0,176,,650647.9884317453
26.0,178,,659448.1700210642
26.0,180,,668250.958008928
26.0,182,,677057.108077615
26.0,184,,685866.3233897055
26.0,186,,694677.780948389
26.0,188,,703489.9175477002
26.0,190,,712303.6148224174
26.0,192,,721120.1150081597
26.0,194,,729940.2280781876
26.0,196,,738764.9717067174
26.0,198,,747593.9193009922
26.0,200,,756425.3919384487
27.0,0,0.08521990914810962,-57508.274413721185
27.0,2,0.07536153510479449,-53207.88712995846
27.0,4,0.066316968829228,-48760.648971401955
27.0,6,0.058034091724813885,-44268.84622141321
27.0,8,0.05026779576985052,-39633.02539071429
27.0,10,0.04280413003834438,-34749.33684240727
27.0,12,0.03549842614573562,-29558.164616829104
27.0,14,0.0283036771088625,-24082.76715759505
27.0,16,0.02118696073023041,-18356.28953915664
27.0,18,0.01408925789101878,-12385.49298179185
27.0,20,0.006970325064734606,-6195.154497402473
27.0,22,-0.0002359075011851841,211.21078431074056
27.0,24,-0.0075849812835501185,6814.597495242386
27.0,26,-0.015155687674649698,13607.34066963575
27.0,28,-0.023047881404614,20584.224989275972
27.0,30,-0.031376612143649396,27729.598248672115
27.0,32,-0.04029651291468683,35025.4666189102
27.0,34,-0.050039373294412326,42457.551212470134
27.0,36,-0.060980112074660586,50017.47387609217
27.0,38,-0.07374973813939256,57688.89414916531
27.0,40,-0.08962966398634742,65461.273660536885
27.0,42,-0.11190918358192536,73321.3267930962
27.0,44,-0.15655464630844773,81264.73342882999
27.0,46,,89276.40600575646
27.0,48,,97348.22960236233
27.0,50,,105470.61201550654
27.0,52,,113634.84821799025
27.0,54,,121846.62331682582
27.0,56,,130100.76031103895
27.0,58,,138382.3424482036
27.0,60,,146695.39346742138
27.0,62,,155039.92909619992
27.0,64,,163413.54076693635
27.0,66,,171809.1121159967
27.0,68,,180224.04108669912
27.0,70,,188661.25138230788
27.0,72,,197114.20391434903
27.0,74,,205581.64068669558
27.0,76,,214066.6747950681
27.0,78,,222570.7121777488
27.0,80,,231090.82877980635
27.0,82,,239624.32007030438
27.0,84,,248170.66721915943
27.0,86,,256725.6720609874
27.0,88,,265289.5839260256
27.0,90,,273865.51377029816
27.0,92,,282452.1537486606
27.0,94,,291046.78917080915
27.0,96,,299652.4622155736
27.0,98,,308271.7897516645
27.0,100,,316904.11455629545
27.0,102,,325544.1600474474
27.0,104,,334189.3281505554
27.0,106,,342840.0631051374
27.0,108,,351498.0847002641
27.0,110,,360164.6789276823
27.0,112,,368838.00780735136
27.0,114,,377516.2947156106
27.0,116,,386200.27341998095
27.0,118,,394888.26965792844
27.0,120,,403581.56542248395
27.0,122,,412281.4134329236
27.0,124,,420985.7927398342
27.0,126,,429692.39379634935
27.0,128,,438401.987571229
27.0,130,,447118.5911538416
27.0,132,,455844.62027955666
27.0,134,,464577.53183025535
27.0,136,,473316.04081257037
27.0,138,,482061.1911976913
27.0,140,,490813.8235710505
27.0,142,,499572.46291430516
27.0,144,,508332.8212492202
27.0,146,,517094.18036006193
27.0,148,,525857.223018988
27.0,150,,534621.0919323718
27.0,152,,543384.5179677247
27.0,154,,552149.0303572336
27.0,156,,560915.9715770803
27.0,158,,569686.664452239
27.0,160,,578460.2856955106
27.0,162,,587236.2246108962
27.0,164,,596015.1466654843
27.0,166,,604797.4161199011
27.0,168,,613583.6478558992
27.0,170,,622372.4918711707
27.0,172,,631162.7740291909
27.0,174,,639955.3170495001
27.0,176,,648750.5452656639
27.0,178,,657547.9685078358
27.0,180,,666346.5504155264
27.0,182,,675145.8232436818
27.0,184,,683946.0218965359
27.0,186,,692748.5395999817
27.0,188,,701553.5333824466
27.0,190,,710362.3647890975
27.0,192,,719174.7997861685
27.0,194,,727989.9040404605
27.0,196,,736807.8990174927
27.0,198,,745629.2909336902
27.0,200,,754454.7344642722
28.0,0,0.0837179717465446,-58041.980992819284
28.0,2,0.07425272384918036,-53788.44155142171
28.0,4,0.06553941130571528,-49388.713674657614
28.0,6,0.05753284330596897,-44939.165014991624
28.0,8,0.05001068189836699,-40347.88693660625
28.0,10,0.04275876219406327,-35500.344757656865
28.0,12,0.035650745756302005,-30346.6118349867
28.0,14,0.02863805299062583,-24903.652304798947
28.0,16,0.021705129912125587,-19217.39077928977
28.0,18,0.014774122931264344,-13272.057147078522
28.0,20,0.007823871556004613,-7107.0971428978955
28.0,22,0.0007826058323396889,-716.3048107209725
28.0,24,-0.006383843587600246,5866.078555844753
28.0,26,-0.013753192046657814,12637.880354760357
28.0,28,-0.02143008881265862,19605.459794091854
28.0,30,-0.02950256676095353,26740.570773400483
28.0,32,-0.03809886757398995,34020.61618952883
28.0,34,-0.047427727500283234,41439.077366416066
28.0,36,-0.05779128002080147,48980.66468340082
28.0,38,-0.06972443856429034,56645.02008559658
28.0,40,-0.08417156401348214,64407.13820639813
28.0,42,-0.10336286162084452,72257.12449290507
28.0,44,-0.13509122309495603,80187.77748446492
28.0,46,,88190.52725274995
28.0,48,,96248.46441313637
28.0,50,,104355.93302326853
28.0,52,,112508.32672449922
28.0,54,,120705.8361297871
28.0,56,,128943.7928403998
28.0,58,,137216.3163571329
28.0,60,,145524.175768694
28.0,62,,153861.03692879458
28.0,64,,162223.11039189313
28.0,66,,170607.11402234825
28.0,68,,179013.6698343763
28.0,70,,187440.1803866184
28.0,72,,195879.42435705924
28.0,74,,204332.94732478354
28.0,76,,212806.83403279315
28.0,78,,221301.981089932
28.0,80,,229814.62936334478
28.0,82,,238341.02060550704
28.0,84,,246878.48300358612
28.0,86,,255423.11441334584
28.0,88,,263976.70560829237
28.0,90,,272543.1681351198
28.0,92,,281120.41492777824
28.0,94,,289706.90472278325
28.0,96,,298304.9976038194
28.0,98,,306914.82803119073
28.0,100,,315532.329540251
28.0,102,,324155.958252592
28.0,104,,332787.93401209806
28.0,106,,341428.9923931529
28.0,108,,350079.9664666496
28.0,110,,358737.0689996851
28.0,112,,367400.8801677845
28.0,114,,376072.1521245641
28.0,116,,384747.76244004385
28.0,118,,393425.8334762778
28.0,120,,402106.397070262
28.0,122,,410792.60854850366
28.0,124,,419486.44204034074
28.0,126,,428189.130808366
28.0,128,,436899.89977294125
28.0,130,,445620.36523555603
28.0,132,,454349.61097004614
28.0,134,,463085.3060000485
28.0,136,,471824.46495853044
28.0,138,,480565.9267881892
28.0,140,,489309.27068322065
28.0,142,,498053.4541963448
28.0,144,,506798.60558196896
28.0,146,,515544.2599921816
28.0,148,,524290.410227446
28.0,150,,533039.6936599815
28.0,152,,541792.9372317852
28.0,154,,550549.3777233805
28.0,156,,559309.3145480679
28.0,158,,568075.2056077899
28.0,160,,576846.3682544692
28.0,162,,585620.7556177891
28.0,164,,594396.238835765
28.0,166,,603173.8656647486
28.0,168,,611953.7701579826
28.0,170,,620735.3242128836
28.0,172,,629517.336063262
28.0,174,,638298.7579665935
28.0,176,,647079.8513317748
28.0,178,,655863.5990967276
28.0,180,,664651.4806571415
28.0,182,,673443.1864106512
28.0,184,,682239.7630968248
28.0,186,,691040.0809541045
28.0,188,,699844.3866782186
28.0,190,,708652.9435587103
28.0,192,,717464.7475943088
28.0,194,,726279.9509809797
28.0,196,,735098.4176976789
28.0,198,,743920.1133705385
28.0,200,,752743.4621362704
29.0,0,0.08223060957213302,-58517.52736667767
29.0,2,0.07313430337712457,-54309.478512645
29.0,4,0.06473265924393123,-49954.966918572434
29.0,6,0.056987867507446666,-45546.11562306466
29.0,8,0.04969222042697918,-40992.489349393785
29.0,10,0.04264442575640115,-36181.940432329255
29.0,12,0.035722399972369034,-31061.79788990694
29.0,14,0.028885098979461565,-25651.871114763762
29.0,16,0.022119529280061334,-19997.217342676584
29.0,18,0.01535419024853768,-14083.833972530356
29.0,20,0.00856297920907001,-7943.164945256682
29.0,22,0.0016859471122276926,-1576.1648504818077
29.0,24,-0.00531602532942288,4991.271408642755
29.0,26,-0.012492957555328088,11737.075534478976
29.0,28,-0.0199551936525465,18680.930575528364
29.0,30,-0.027790986090153402,25803.02032209098
29.0,32,-0.03610372292667452,33072.410163003326
29.0,34,-0.04507124939935836,40479.23927045448
29.0,36,-0.054960974978970345,48015.26177497046
29.0,38,-0.0661875006105882,55663.97261357755
29.0,40,-0.07951906706583922,63418.71374832418
29.0,42,-0.09655921896097863,71264.78991689606
29.0,44,-0.12188470949966645,79180.6732342261
29.0,46,-0.19243285417105815,87168.44348187302
29.0,48,,95218.06467164456
29.0,50,,103319.03578534727
29.0,52,,111463.58792144267
29.0,54,,119651.50226223782
29.0,56,,127878.70978233685
29.0,58,,136141.88553159538
29.0,60,,144437.57823905587
29.0,62,,152761.61579153768
29.0,64,,161114.29636869117
29.0,66,,169490.59421776724
29.0,68,,177887.18962679434
29.0,70,,186301.52529681247
29.0,72,,194729.71330643864
29.0,74,,203173.62505913706
29.0,76,,211635.03753541087
29.0,78,,220117.3146247318
29.0,80,,228619.00283855438
29.0,82,,237136.16211339738
29.0,84,,245665.18538417
29.0,86,,254203.25627891233
29.0,88,,262754.02496420493
29.0,90,,271317.1354658435
29.0,92,,279889.41889690486
29.0,94,,288473.5624297127
29.0,96,,297069.61403250834
29.0,98,,305674.09378991753
29.0,100,,314283.11128983053
29.0,102,,322896.4503704688
29.0,104,,331516.36569020996
29.0,106,,340144.8683464707
29.0,108,,348781.7424373903
29.0,110,,357426.931771713
29.0,112,,366079.3812724017
29.0,114,,374735.92996029666
29.0,116,,383396.9478115801
29.0,118,,392066.1123281116
29.0,120,,400746.56975432415
29.0,122,,409438.6183078249
29.0,124,,418140.953685595
29.0,126,,426848.3684485597
29.0,128,,435558.6802408215
29.0,130,,444275.511804445
29.0,132,,452997.5919934929
29.0,134,,461723.33733867394
29.0,136,,470450.8560119878
29.0,138,,479179.34271360014
29.0,140,,487909.1962580465
29.0,142,,496643.89478489803
29.0,144,,505383.20108096744
29.0,146,,514125.00978534675
29.0,148,,522868.9334908608
29.0,150,,531615.9169036964
29.0,152,,540367.4126014832
29.0,154,,549123.4498820511
29.0,156,,557881.2392787533
29.0,158,,566640.9291730928
29.0,160,,575401.2295659289
29.0,162,,584162.8679951971
29.0,164,,592926.179988596
29.0,166,,601690.3545014398
29.0,168,,610456.0628592976
29.0,170,,619224.6868573314
29.0,172,,627996.9728608131
29.0,174,,636772.733967055
29.0,176,,645553.274865451
29.0,178,,654338.3050963415
29.0,180,,663126.5051523201
29.0,182,,671916.8804816502
29.0,184,,680710.7532014309
29.0,186,,689508.3391690904
29.0,188,,698310.7053509001
29.0,190,,707118.7694195916
29.0,192,,715930.3209434376
29.0,194,,724744.4829676796
29.0,196,,733560.7588652875
29.0,198,,742379.3768642936
29.0,200,,751201.0191028477
30.0,0,0.08074955683345775,-58929.189951222776
30.0,2,0.07200729333911471,-54771.70148671466
30.0,4,0.06390203129403327,-50462.79798165849
30.0,6,0.056406201969827485,-46093.87125790362
30.0,8,0.049327168142138555,-41577.58481715823
30.0,10,0.042466688525362395,-36795.39209270732
30.0,12,0.035722863764231505,-31708.201831551945
30.0,14,0.02905118765511583,-26328.32024961531
30.0,16,0.022444166160859202,-20703.217264494728
30.0,18,0.015843122812848387,-14827.636096261467
30.0,20,0.00920563960606624,-8713.469621182623
30.0,22,0.002481240704051091,-2367.416379218088
30.0,24,-0.004361727462566578,4180.912082837309
30.0,26,-0.011376582293689652,10916.583749432684
30.0,28,-0.01864617708168881,17840.94588952867
30.0,30,-0.026250762013365625,24936.489213258392
30.0,32,-0.034291267036726136,32181.89156431394
30.0,34,-0.04293241426604477,39573.210651823916
30.0,36,-0.05240534200982494,47100.88834497493
30.0,38,-0.06305641977652299,54746.41474412537
30.0,40,-0.07547778114629533,62488.78590803499
30.0,42,-0.09087830561522547,70319.59569677984
30.0,44,-0.11228915221775093,78227.20040724953
30.0,46,-0.15326072409137304,86202.33652322568
30.0,48,,94238.88909731338
30.0,50,,102329.8572455132
30.0,52,,110469.15791413766
30.0,54,,118652.74779912538
30.0,56,,126874.85417991388
30.0,58,,135129.24681987835
30.0,60,,143412.600595959
30.0,62,,151727.6462017011
30.0,64,,160067.15322436395
30.0,66,,168431.05121879218
30.0,68,,176816.70121080882
30.0,70,,185222.14038052037
30.0,72,,193642.90699371128
30.0,74,,202079.05918967378
30.0,76,,210535.43911446253
30.0,78,,219010.36369959134
30.0,80,,227500.66576644155
30.0,82,,236002.0574414884
30.0,84,,244516.66744904642
30.0,86,,253046.7579988513
30.0,88,,261592.55720372978
30.0,90,,270154.0762428574
30.0,92,,278729.0553179691
30.0,94,,287315.15963258035
30.0,96,,295909.0257932047
30.0,98,,304507.8079631183
30.0,100,,313110.4748564663
30.0,102,,321716.13931351417
30.0,104,,330328.77233808197
30.0,106,,338949.52191918483
30.0,108,,347575.0947034116
30.0,110,,356207.5924359874
30.0,112,,364850.7060508118
30.0,114,,373505.833420151
30.0,116,,382171.5238153785
30.0,118,,390847.0187510042
30.0,120,,399529.32859994174
30.0,122,,408218.3397251664
30.0,124,,416911.835889815
30.0,126,,425609.1810761507
30.0,128,,434312.3865817817
30.0,130,,443020.2426526147
30.0,132,,451730.4237116774
30.0,134,,460444.3318991695
30.0,136,,469163.0596407363
30.0,138,,477885.52622067224
30.0,140,,486612.8063340445
30.0,142,,495344.42818989506
30.0,144,,504079.17051815335
30.0,146,,512817.88786519587
30.0,148,,521559.09137486375
30.0,150,,530303.6031309168
30.0,152,,539050.328672004
30.0,154,,547799.7830740067
30.0,156,,556551.8190283448
30.0,158,,565306.8815420491
30.0,160,,574065.7900178792
30.0,162,,582828.4733080491
30.0,164,,591594.7524540143
30.0,166,,600364.8156351466
30.0,168,,609136.9281362941
30.0,170,,617909.7029857938
30.0,172,,626683.2750427764
30.0,174,,635458.7996358025
30.0,176,,644238.6471577093
30.0,178,,653023.5638551863
30.0,180,,661812.3785511492
30.0,182,,670603.776931969
30.0,184,,679397.6816298056
