Date and Time,In_Supply,PV_Generation Actual,PV Simualted,Consumed,PV_Export
2024-05-20 08:00,0.863,,0.235237728,0.86300,0
2024-05-20 08:30,0.463,,0.402430509,0.39900,0.064
2024-05-20 09:00,0.424,,0.56962329,0.39100,0.033
2024-05-20 09:30,1.591,,0.776105249,1.59100,0
2024-05-20 10:00,0.882,,0.982587208,0.84300,0.039
2024-05-20 10:30,0.285,,1.049024982,0.22500,0.06
2024-05-20 11:00,0.447,,1.115462755,0.29000,0.157
2024-05-20 11:30,1.37,,1.199577754,1.32400,0.046
2024-05-20 12:00,0.701,,1.283692752,0.46800,0.233
2024-05-20 12:30,0.771,,1.145965467,0.73900,0.032
2024-05-20 13:00,0.477,,1.008238181,0.02800,0.449
2024-05-20 13:30,0.967,,0.829190253,0.81900,0.148
2024-05-20 14:00,0.188,,0.650142325,-0.33200,0.52
2024-05-20 14:30,0.314,,0.499676853,-0.10600,0.42
2024-05-20 15:00,1.15,,0.349211382,1.13100,0.019
2024-05-20 15:30,1.686,,0.216811512,1.68600,0
2024-05-20 16:00,1.632,,0.084411643,1.63200,0
2024-05-20 16:30,1.293,,0.042205821,1.29300,0
2024-05-20 17:00,1.095,,0,1.09500,0
2024-05-20 17:30,1.677,,0,1.67700,0
2024-05-20 18:00,1.546,,0,1.54600,0
2024-05-20 18:30,1.335,,0,1.33500,0
2024-05-20 19:00,1.094,,0,1.09400,0
2024-05-20 19:30,1.067,,0,1.06700,0
2024-05-20 20:00,1.065,,0,1.06500,0
2024-05-20 20:30,1.085,,0,1.08500,0
2024-05-20 21:00,1.009,,0,1.00900,0
2024-05-20 21:30,1.333,,0,1.33300,0
2024-05-20 22:00,1.327,,0,1.32700,0
2024-05-20 22:30,1.619,,0,1.61900,0
2024-05-20 23:00,1.168,,0,1.16800,0
2024-05-20 23:30,0.853,,0,0.85300,0
2024-05-21 00:00,0.866,,0,0.86600,0
2024-05-21 00:30,0.844,,0,0.84400,0
2024-05-21 01:00,0.887,,0,0.88700,0
2024-05-21 01:30,0.918,,0,0.91800,0
2024-05-21 02:00,0.877,,0,0.87700,0
2024-05-21 02:30,0.939,,0,0.93900,0
2024-05-21 03:00,0.812,,0,0.81200,0
2024-05-21 03:30,1.009,,0,1.00900,0
2024-05-21 04:00,0.852,,0,0.85200,0
2024-05-21 04:30,0.947,,0,0.94700,0
2024-05-21 05:00,0.949,,0,0.94900,0
2024-05-21 05:30,1.111,,0,1.11100,0
2024-05-21 06:00,1.072,,0,1.07200,0
2024-05-21 06:30,0.886,,0,0.88600,0
2024-05-21 07:00,0.872,,0,0.87200,0
2024-05-21 07:30,0.894,,0.282501393,0.89400,0
2024-05-21 08:00,0.656,,0.565002786,0.65600,0
2024-05-21 08:30,0.453,,0.726055043,0.45300,0
2024-05-21 09:00,0.407,,0.8871073,0.40600,0.001
2024-05-21 09:30,0.15,,0.845041305,0.06600,0.084
2024-05-21 10:00,0.108,,0.80297531,-0.00400,0.112
2024-05-21 10:30,0.387,,0.8809239,0.37600,0.011
2024-05-21 11:00,0.134,,0.95887249,0.00600,0.128
2024-05-21 11:30,0.173,,0.86321538,0.11700,0.056
2024-05-21 12:00,0.123,,0.767558271,-0.23600,0.359
2024-05-21 12:30,0.454,,0.795475689,0.26300,0.191
2024-05-21 13:00,0.056,,0.823393107,-0.84200,0.898
2024-05-21 13:30,2.118,,0.601971675,2.03400,0.084
2024-05-21 14:00,1.621,,0.380550242,1.49300,0.128
2024-05-21 14:30,0.623,,0.341348532,0.47100,0.152
2024-05-21 15:00,1.326,,0.302146821,1.31400,0.012
2024-05-21 15:30,2.052,,0.204315244,2.05200,0
2024-05-21 16:00,2.217,,0.106483667,2.21700,0
2024-05-21 16:30,2.746,,0.053241834,2.74600,0
2024-05-21 17:00,3.448,,0,3.44800,0
2024-05-21 17:30,3.82,,0,3.82000,0
2024-05-21 18:00,3.074,,0,3.07400,0
2024-05-21 18:30,2.622,,0,2.62200,0
2024-05-21 19:00,2.724,,0,2.72400,0
2024-05-21 19:30,2.62,,0,2.62000,0
2024-05-21 20:00,2.75,,0,2.75000,0
2024-05-21 20:30,2.738,,0,2.73800,0
2024-05-21 21:00,2.624,,0,2.62400,0
2024-05-21 21:30,2.534,,0,2.53400,0
2024-05-21 22:00,2.689,,0,2.68900,0
2024-05-21 22:30,1.776,,0,1.77600,0
2024-05-21 23:00,2.088,,0,2.08800,0
2024-05-21 23:30,1.548,,0,1.54800,0
2024-05-22 00:00,0.831,,0,0.83100,0
2024-05-22 00:30,0.836,,0,0.83600,0
2024-05-22 01:00,1.498,,0,1.49800,0
2024-05-22 01:30,1.028,,0,1.02800,0
2024-05-22 02:00,1.107,,0,1.10700,0
2024-05-22 02:30,1.15,,0,1.15000,0
2024-05-22 03:00,1.171,,0,1.17100,0
2024-05-22 03:30,1.182,,0,1.18200,0
2024-05-22 04:00,1.073,,0,1.07300,0
2024-05-22 04:30,1.144,,0,1.14400,0
2024-05-22 05:00,1.105,,0,1.10500,0
2024-05-22 05:30,1.345,,0,1.34500,0
2024-05-22 06:00,1.34,,0,1.34000,0
2024-05-22 06:30,1.13,,0,1.13000,0
2024-05-22 07:00,1.044,,0,1.04400,0
2024-05-22 07:30,1.469,,0.016145138,1.46900,0
2024-05-22 08:00,1.052,,0.032290276,1.05200,0
2024-05-22 08:30,1.678,,0.054323295,1.67800,0
2024-05-22 09:00,2.284,,0.076356314,2.28400,0
2024-05-22 09:30,1.845,,0.10434355,1.84500,0
2024-05-22 10:00,1.2,,0.132330785,1.20000,0
2024-05-22 10:30,0.737,,0.1466758,0.73700,0
2024-05-22 11:00,0.443,,0.161020815,0.43900,0.004
2024-05-22 11:30,0.44,,0.167223394,0.38500,0.055
2024-05-22 12:00,0.067,,0.173425973,-0.40500,0.472
2024-05-22 12:30,0.092,,0.181281416,-0.35700,0.449
2024-05-22 13:00,0.055,,0.189136859,-0.86700,0.922
2024-05-22 13:30,0.117,,0.165929524,-0.70600,0.823
2024-05-22 14:00,0.954,,0.142722189,0.95100,0.003
2024-05-22 14:30,0.341,,0.11558288,0.15400,0.187
2024-05-22 15:00,0.362,,0.088443572,0.23700,0.125
2024-05-22 15:30,0.568,,0.048421448,0.56600,0.002
2024-05-22 16:00,1.431,,0.008399323,1.43100,0
2024-05-22 16:30,1.377,,0.004199662,1.37700,0
2024-05-22 17:00,0.915,,0,0.91500,0
2024-05-22 17:30,1.392,,0,1.39200,0
2024-05-22 18:00,1.26,,0,1.26000,0
2024-05-22 18:30,0.853,,0,0.85300,0
2024-05-22 19:00,0.922,,0,0.92200,0
2024-05-22 19:30,0.948,,0,0.94800,0
2024-05-22 20:00,0.965,,0,0.96500,0
2024-05-22 20:30,0.852,,0,0.85200,0
2024-05-22 21:00,1.008,,0,1.00800,0
2024-05-22 21:30,1.039,,0,1.03900,0
2024-05-22 22:00,1.275,,0,1.27500,0
2024-05-22 22:30,0.798,,0,0.79800,0
2024-05-22 23:00,0.9,,0,0.90000,0
2024-05-22 23:30,0.756,,0,0.75600,0
2024-05-23 00:00,0.874,,0,0.87400,0
2024-05-23 00:30,1.528,,0,1.52800,0
2024-05-23 01:00,2.434,,0,2.43400,0
2024-05-23 01:30,2.232,,0,2.23200,0
2024-05-23 02:00,0.96,,0,0.96000,0
2024-05-23 02:30,0.951,,0,0.95100,0
2024-05-23 03:00,0.818,,0,0.81800,0
2024-05-23 03:30,0.988,,0,0.98800,0
2024-05-23 04:00,0.879,,0,0.87900,0
2024-05-23 04:30,0.912,,0,0.91200,0
2024-05-23 05:00,0.973,,0,0.97300,0
2024-05-23 05:30,1.053,,0,1.05300,0
2024-05-23 06:00,1.568,,0,1.56800,0
2024-05-23 06:30,2.297,,0,2.29700,0
2024-05-23 07:00,2.472,,0,2.47200,0
2024-05-23 07:30,1.812,,0.077582785,1.81200,0
2024-05-23 08:00,0.703,,0.155165569,0.70300,0
2024-05-23 08:30,0.59,,0.287122905,0.59000,0
2024-05-23 09:00,0.378,,0.41908024,0.37600,0.002
2024-05-23 09:30,0.378,,0.477544938,0.37800,0
2024-05-23 10:00,0.342,,0.536009636,0.32200,0.02
2024-05-23 10:30,0.172,,0.518413075,0.11600,0.056
2024-05-23 11:00,0.07,,0.500816514,-0.23400,0.304
2024-05-23 11:30,0.222,,0.487694763,-0.01800,0.24
2024-05-23 12:00,0.502,,0.474573012,0.05200,0.45
2024-05-23 12:30,2.368,,0.461840497,2.36800,0
2024-05-23 13:00,0.878,,0.449107981,0.87800,0
2024-05-23 13:30,1.19,,0.441369854,1.19000,0
2024-05-23 14:00,1.303,,0.433631727,1.30300,0
2024-05-23 14:30,2.403,,0.371356801,2.40300,0
2024-05-23 15:00,1.513,,0.309081874,1.51300,0
2024-05-23 15:30,1.303,,0.184450504,1.30300,0
2024-05-23 16:00,0.986,,0.059819133,0.98600,0
2024-05-23 16:30,0.914,,0.029909566,0.91400,0
2024-05-23 17:00,2.721,,0,2.72100,0
2024-05-23 17:30,3.067,,0,3.06700,0
2024-05-23 18:00,2.136,,0,2.13600,0
2024-05-23 18:30,1.295,,0,1.29500,0
2024-05-23 19:00,1.136,,0,1.13600,0
2024-05-23 19:30,1.111,,0,1.11100,0
2024-05-23 20:00,1.303,,0,1.30300,0
2024-05-23 20:30,1.313,,0,1.31300,0
2024-05-23 21:00,1.175,,0,1.17500,0
2024-05-23 21:30,1.433,,0,1.43300,0
2024-05-23 22:00,1.564,,0,1.56400,0
2024-05-23 22:30,1.174,,0,1.17400,0
2024-05-23 23:00,1.035,,0,1.03500,0
2024-05-23 23:30,0.988,,0,0.98800,0
2024-05-24 00:00,0.716,,0,0.71600,0
2024-05-24 00:30,0.78,,0,0.78000,0
2024-05-24 01:00,0.866,,0,0.86600,0
2024-05-24 01:30,0.887,,0,0.88700,0
2024-05-24 02:00,0.897,,0,0.89700,0
2024-05-24 02:30,0.984,,0,0.98400,0
2024-05-24 03:00,0.802,,0,0.80200,0
2024-05-24 03:30,0.898,,0,0.89800,0
2024-05-24 04:00,0.782,,0,0.78200,0
2024-05-24 04:30,0.933,,0,0.93300,0
2024-05-24 05:00,1.588,,0,1.58800,0
2024-05-24 05:30,2.491,,0,2.49100,0
2024-05-24 06:00,2.847,,0,2.84700,0
2024-05-24 06:30,2.367,,0,2.36700,0
2024-05-24 07:00,2.357,,0,2.35700,0
2024-05-24 07:30,2.413,,0.240681443,2.41300,0
2024-05-24 08:00,2.666,,0.481362885,2.66600,0
2024-05-24 08:30,2.125,,0.686797367,2.12500,0
2024-05-24 09:00,1.826,,0.892231848,1.82600,0
2024-05-24 09:30,0.608,,1.005764362,0.60800,0
2024-05-24 10:00,0.458,,1.119296876,0.44200,0.016
2024-05-24 10:30,0.37,,1.168295423,0.34700,0.023
2024-05-24 11:00,0.139,,1.217293971,-0.08000,0.219
2024-05-24 11:30,0.068,,1.213873791,-0.19500,0.263
2024-05-24 12:00,0.687,,1.210453611,0.64400,0.043
2024-05-24 12:30,0.4,,1.174093215,0.40000,0
2024-05-24 13:00,0.156,,1.13773282,-0.13400,0.29
2024-05-24 13:30,0.43,,1.025089608,0.28000,0.15
2024-05-24 14:00,0.374,,0.912446397,0.25300,0.121
2024-05-24 14:30,0.369,,0.728573505,0.22400,0.145
2024-05-24 15:00,0.359,,0.544700613,0.24400,0.115
2024-05-24 15:30,0.649,,0.339820392,0.64900,0
2024-05-24 16:00,0.956,,0.134940172,0.95600,0
2024-05-24 16:30,2.329,,0.067470086,2.32900,0
2024-05-24 17:00,3.566,,0,3.56600,0
2024-05-24 17:30,2.712,,0,2.71200,0
2024-05-24 18:00,2.449,,0,2.44900,0
2024-05-24 18:30,2.054,,0,2.05400,0
2024-05-24 19:00,2.011,,0,2.01100,0
2024-05-24 19:30,2.215,,0,2.21500,0
2024-05-24 20:00,2.988,,0,2.98800,0
2024-05-24 20:30,3.489,,0,3.48900,0
2024-05-24 21:00,3.06,,0,3.06000,0
2024-05-24 21:30,3.443,,0,3.44300,0
2024-05-24 22:00,3.048,,0,3.04800,0
2024-05-24 22:30,3.541,,0,3.54100,0
2024-05-24 23:00,4.277,,0,4.27700,0
2024-05-24 23:30,3.098,,0,3.09800,0
2024-05-25 00:00,3.124,,0,3.12400,0
2024-05-25 00:30,1.617,,0,1.61700,0
2024-05-25 01:00,1.255,,0,1.25500,0
2024-05-25 01:30,1.368,,0,1.36800,0
2024-05-25 02:00,1.212,,0,1.21200,0
2024-05-25 02:30,1.254,,0,1.25400,0
2024-05-25 03:00,1.111,,0,1.11100,0
2024-05-25 03:30,1.148,,0,1.14800,0
2024-05-25 04:00,1.168,,0,1.16800,0
2024-05-25 04:30,1.163,,0,1.16300,0
2024-05-25 05:00,1.367,,0,1.36700,0
2024-05-25 05:30,1.44,,0,1.44000,0
2024-05-25 06:00,1.772,,0,1.77200,0
2024-05-25 06:30,1.302,,0,1.30200,0
2024-05-25 07:00,1.396,,0,1.39600,0
2024-05-25 07:30,2.691,,0.192185555,2.69100,0
2024-05-25 08:00,6.136,,0.384371111,6.13600,0
2024-05-25 08:30,5.94,,0.562968937,5.94000,0
2024-05-25 09:00,4.093,,0.741566764,4.09300,0
2024-05-25 09:30,4.305,,0.728755402,4.30500,0
2024-05-25 10:00,4.926,,0.715944041,4.92600,0
2024-05-25 10:30,3.173,,0.80860852,3.17300,0
2024-05-25 11:00,1.917,,0.901272999,1.91700,0
2024-05-25 11:30,1.338,,0.930596739,1.33800,0
2024-05-25 12:00,1.934,,0.959920479,1.93400,0
2024-05-25 12:30,1.875,,0.740191262,1.87500,0
2024-05-25 13:00,1.578,,0.520462045,1.57800,0
2024-05-25 13:30,1.272,,0.423715646,1.26500,0.007
2024-05-25 14:00,1.273,,0.326969247,1.27300,0
2024-05-25 14:30,2.291,,0.284757557,2.29100,0
2024-05-25 15:00,1.761,,0.242545866,1.76100,0
2024-05-25 15:30,1.954,,0.121272933,1.95400,0
2024-05-25 16:00,2.465,,0,2.46500,0
2024-05-25 16:30,3.146,,0,3.14600,0
2024-05-25 17:00,3.379,,0,3.37900,0
2024-05-25 17:30,3.571,,0,3.57100,0
2024-05-25 18:00,4.097,,0,4.09700,0
2024-05-25 18:30,3.709,,0,3.70900,0
2024-05-25 19:00,3.256,,0,3.25600,0
2024-05-25 19:30,2.843,,0,2.84300,0
2024-05-25 20:00,2.874,,0,2.87400,0
2024-05-25 20:30,3.523,,0,3.52300,0
2024-05-25 21:00,2.626,,0,2.62600,0
2024-05-25 21:30,4.122,,0,4.12200,0
2024-05-25 22:00,2.576,,0,2.57600,0
2024-05-25 22:30,2.17,,0,2.17000,0
2024-05-25 23:00,1.927,,0,1.92700,0
2024-05-25 23:30,1.968,,0,1.96800,0
2024-05-26 00:00,1.959,,0,1.95900,0
2024-05-26 00:30,2.015,,0,2.01500,0
2024-05-26 01:00,1.83,,0,1.83000,0
2024-05-26 01:30,2.012,,0,2.01200,0
2024-05-26 02:00,1.604,,0,1.60400,0
2024-05-26 02:30,1.73,,0,1.73000,0
2024-05-26 03:00,1.734,,0,1.73400,0
2024-05-26 03:30,1.604,,0,1.60400,0
2024-05-26 04:00,1.697,,0,1.69700,0
2024-05-26 04:30,1.642,,0,1.64200,0
2024-05-26 05:00,1.663,,0,1.66300,0
2024-05-26 05:30,1.812,,0,1.81200,0
2024-05-26 06:00,2.183,,0,2.18300,0
2024-05-26 06:30,1.584,,0,1.58400,0
2024-05-26 07:00,1.673,,0,1.67300,0
2024-05-26 07:30,2.558,,0.192194016,2.55800,0
2024-05-26 08:00,5.122,,0.384388033,5.12200,0
2024-05-26 08:30,4.474,,0.510995037,4.47400,0
2024-05-26 09:00,4.231,,0.637602041,4.23100,0
2024-05-26 09:30,3.27,,0.752456471,3.27000,0
2024-05-26 10:00,3.22,,0.867310901,3.22000,0
2024-05-26 10:30,2.7,,0.960430588,2.70000,0
2024-05-26 11:00,2.995,,1.053550275,2.99500,0
2024-05-26 11:30,2.053,,1.081754419,2.05300,0
2024-05-26 12:00,2.411,,1.109958562,2.41100,0
2024-05-26 12:30,1.619,,1.060436659,1.61900,0
2024-05-26 13:00,1.343,,1.010914756,1.33800,0.005
2024-05-26 13:30,1.017,,0.873450134,0.96000,0.057
2024-05-26 14:00,2.657,,0.735985512,2.65700,0
2024-05-26 14:30,2.432,,0.601759893,2.43200,0
2024-05-26 15:00,2.709,,0.467534273,2.70900,0
2024-05-26 15:30,2.905,,0.310847519,2.90500,0
2024-05-26 16:00,3.748,,0.154160764,3.74800,0
2024-05-26 16:30,3.256,,0.077080382,3.25600,0
2024-05-26 17:00,3.1,,0,3.10000,0
2024-05-26 17:30,2.969,,0,2.96900,0
2024-05-26 18:00,2.624,,0,2.62400,0
2024-05-26 18:30,3.661,,0,3.66100,0
2024-05-26 19:00,2.662,,0,2.66200,0
2024-05-26 19:30,1.788,,0,1.78800,0
2024-05-26 20:00,1.662,,0,1.66200,0
2024-05-26 20:30,1.676,,0,1.67600,0
2024-05-26 21:00,1.492,,0,1.49200,0
2024-05-26 21:30,1.708,,0,1.70800,0
2024-05-26 22:00,2.439,,0,2.43900,0
2024-05-26 22:30,1.685,,0,1.68500,0
2024-05-26 23:00,1.499,,0,1.49900,0
2024-05-26 23:30,1.665,,0,1.66500,0
2024-05-27 00:00,1.405,,0,1.40500,0
2024-05-27 00:30,1.423,,0,1.42300,0
2024-05-27 01:00,1.288,,0,1.28800,0
2024-05-27 01:30,1.427,,0,1.42700,0
2024-05-27 02:00,1.341,,0,1.34100,0
2024-05-27 02:30,1.209,,0,1.20900,0
2024-05-27 03:00,1.338,,0,1.33800,0
2024-05-27 03:30,1.285,,0,1.28500,0
2024-05-27 04:00,1.222,,0,1.22200,0
2024-05-27 04:30,1.217,,0,1.21700,0
2024-05-27 05:00,1.296,,0,1.29600,0
2024-05-27 05:30,1.338,,0,1.33800,0
2024-05-27 06:00,1.835,,0,1.83500,0
2024-05-27 06:30,1.256,,0,1.25600,0
2024-05-27 07:00,1.898,,0,1.89800,0
2024-05-27 07:30,1.582,,0.144022212,1.58200,0
2024-05-27 08:00,1.092,,0.288044423,1.09200,0
2024-05-27 08:30,0.671,,0.37476907,0.67100,0
2024-05-27 09:00,0.787,,0.461493716,0.78700,0
2024-05-27 09:30,0.564,,0.432014608,0.56400,0
2024-05-27 10:00,0.742,,0.4025355,0.72200,0.02
2024-05-27 10:30,0.766,,0.459903093,0.75900,0.007
2024-05-27 11:00,0.592,,0.517270685,0.55500,0.037
2024-05-27 11:30,0.205,,0.645960875,0.10100,0.104
2024-05-27 12:00,0.457,,0.774651066,0.30200,0.155
2024-05-27 12:30,0.434,,0.925063759,0.31800,0.116
2024-05-27 13:00,0.275,,1.075476452,0.06900,0.206
2024-05-27 13:30,0.2,,1.018410385,-0.09800,0.298
2024-05-27 14:00,0.133,,0.961344317,-0.23800,0.371
2024-05-27 14:30,0.082,,0.709384498,-0.40900,0.491
2024-05-27 15:00,0.26,,0.457424679,0.09200,0.168
2024-05-27 15:30,0.623,,0.235103421,0.62300,0
2024-05-27 16:00,1.329,,0.012782163,1.32900,0
2024-05-27 16:30,1.644,,0.006391081,1.64400,0
2024-05-27 17:00,1.259,,0,1.25900,0
2024-05-27 17:30,1.475,,0,1.47500,0
2024-05-27 18:00,1.378,,0,1.37800,0
2024-05-27 18:30,1.276,,0,1.27600,0
2024-05-27 19:00,1.236,,0,1.23600,0
2024-05-27 19:30,1.219,,0,1.21900,0
2024-05-27 20:00,1.338,,0,1.33800,0
2024-05-27 20:30,1.2,,0,1.20000,0
2024-05-27 21:00,1.494,,0,1.49400,0
2024-05-27 21:30,1.367,,0,1.36700,0
2024-05-27 22:00,1.631,,0,1.63100,0
2024-05-27 22:30,1.24,,0,1.24000,0
2024-05-27 23:00,1.267,,0,1.26700,0
2024-05-27 23:30,1.157,,0,1.15700,0
2024-05-28 00:00,1.115,,0,1.11500,0
2024-05-28 00:30,1.294,,0,1.29400,0
2024-05-28 01:00,1.256,,0,1.25600,0
2024-05-28 01:30,1.593,,0,1.59300,0
2024-05-28 02:00,1.376,,0,1.37600,0
2024-05-28 02:30,1.464,,0,1.46400,0
2024-05-28 03:00,1.241,,0,1.24100,0
2024-05-28 03:30,1.232,,0,1.23200,0
2024-05-28 04:00,1.279,,0,1.27900,0
2024-05-28 04:30,1.161,,0,1.16100,0
2024-05-28 05:00,1.221,,0,1.22100,0
2024-05-28 05:30,1.229,,0,1.22900,0
2024-05-28 06:00,1.498,,0,1.49800,0
2024-05-28 06:30,1.161,,0,1.16100,0
2024-05-28 07:00,1.654,,0,1.65400,0
2024-05-28 07:30,1.158,,0.208641782,1.15800,0
2024-05-28 08:00,1.05,,0.417283565,1.05000,0
2024-05-28 08:30,1.265,,0.584614552,1.26500,0
2024-05-28 09:00,0.964,,0.751945539,0.96400,0
2024-05-28 09:30,0.772,,0.842681773,0.77200,0
2024-05-28 10:00,0.467,,0.933418007,0.46700,0
2024-05-28 10:30,0.48,,0.996039977,0.46200,0.018
2024-05-28 11:00,0.326,,1.058661947,0.23700,0.089
2024-05-28 11:30,0.312,,1.112353526,0.21700,0.095
2024-05-28 12:00,0.212,,1.166045105,-0.07200,0.284
2024-05-28 12:30,0.085,,1.08673782,-0.48500,0.57
2024-05-28 13:00,0.049,,1.007430536,-0.82800,0.877
2024-05-28 13:30,0.116,,0.875222193,-0.50700,0.623
2024-05-28 14:00,0.352,,0.743013849,0.11100,0.241
2024-05-28 14:30,0.255,,0.604561202,-0.01200,0.267
2024-05-28 15:00,1.041,,0.466108554,1.03300,0.008
2024-05-28 15:30,1.089,,0.280975173,1.08900,0
2024-05-28 16:00,1.305,,0.095841791,1.30500,0
2024-05-28 16:30,1.24,,0.047920895,1.24000,0
2024-05-28 17:00,1.225,,0,1.22500,0
2024-05-28 17:30,1.852,,0,1.85200,0
2024-05-28 18:00,1.335,,0,1.33500,0
2024-05-28 18:30,1.389,,0,1.38900,0
2024-05-28 19:00,1.45,,0,1.45000,0
2024-05-28 19:30,1.242,,0,1.24200,0
2024-05-28 20:00,1.268,,0,1.26800,0
2024-05-28 20:30,1.283,,0,1.28300,0
2024-05-28 21:00,1.17,,0,1.17000,0
2024-05-28 21:30,1.394,,0,1.39400,0
2024-05-28 22:00,1.587,,0,1.58700,0
2024-05-28 22:30,1.197,,0,1.19700,0
2024-05-28 23:00,1.179,,0,1.17900,0
2024-05-28 23:30,1.104,,0,1.10400,0
2024-05-29 00:00,1.261,,0,1.26100,0
2024-05-29 00:30,1.293,,0,1.29300,0
2024-05-29 01:00,1.139,,0,1.13900,0
2024-05-29 01:30,1.187,,0,1.18700,0
2024-05-29 02:00,1.234,,0,1.23400,0
2024-05-29 02:30,1.189,,0,1.18900,0
2024-05-29 03:00,1.267,,0,1.26700,0
2024-05-29 03:30,1.202,,0,1.20200,0
2024-05-29 04:00,1.125,,0,1.12500,0
2024-05-29 04:30,1.259,,0,1.25900,0
2024-05-29 05:00,1.196,,0,1.19600,0
2024-05-29 05:30,1.131,,0,1.13100,0
2024-05-29 06:00,1.52,,0,1.52000,0
2024-05-29 06:30,1.124,,0,1.12400,0
2024-05-29 07:00,1.373,,0,1.37300,0
2024-05-29 07:30,1.099,,0.184552667,1.09900,0
2024-05-29 08:00,0.995,,0.369105334,0.99500,0
2024-05-29 08:30,0.805,,0.562656225,0.80500,0
2024-05-29 09:00,0.626,,0.756207115,0.62600,0
2024-05-29 09:30,0.685,,0.824246503,0.68500,0
2024-05-29 10:00,0.661,,0.892285892,0.66100,0
2024-05-29 10:30,0.416,,0.923656325,0.38600,0.03
2024-05-29 11:00,0.377,,0.955026757,0.33400,0.043
2024-05-29 11:30,0.376,,0.994049429,0.30900,0.067
2024-05-29 12:00,0.319,,1.033072101,0.17700,0.142
2024-05-29 12:30,0.475,,1.030756171,0.35700,0.118
2024-05-29 13:00,1.067,,1.02844024,1.04100,0.026
2024-05-29 13:30,0.645,,0.934862424,0.52100,0.124
2024-05-29 14:00,0.636,,0.841284607,0.54900,0.087
2024-05-29 14:30,0.899,,0.67587058,0.86100,0.038
2024-05-29 15:00,2.69,,0.510456553,2.69000,0
2024-05-29 15:30,3.705,,0.312205776,3.70500,0
2024-05-29 16:00,3.472,,0.113954999,3.47200,0
2024-05-29 16:30,2.976,,0.0569775,2.97600,0
2024-05-29 17:00,3.23,,0,3.23000,0
2024-05-29 17:30,2.502,,0,2.50200,0
2024-05-29 18:00,2.919,,0,2.91900,0
2024-05-29 18:30,2.646,,0,2.64600,0
2024-05-29 19:00,2.208,,0,2.20800,0
2024-05-29 19:30,2.411,,0,2.41100,0
2024-05-29 20:00,3.116,,0,3.11600,0
2024-05-29 20:30,3.573,,0,3.57300,0
2024-05-29 21:00,1.563,,0,1.56300,0
2024-05-29 21:30,1.459,,0,1.45900,0
2024-05-29 22:00,1.856,,0,1.85600,0
2024-05-29 22:30,1.386,,0,1.38600,0
2024-05-29 23:00,1.288,,0,1.28800,0
2024-05-29 23:30,1.355,,0,1.35500,0
2024-05-30 00:00,1.323,,0,1.32300,0
2024-05-30 00:30,1.175,,0,1.17500,0
2024-05-30 01:00,1.244,,0,1.24400,0
2024-05-30 01:30,1.212,,0,1.21200,0
2024-05-30 02:00,1.15,,0,1.15000,0
2024-05-30 02:30,1.268,,0,1.26800,0
2024-05-30 03:00,1.248,,0,1.24800,0
2024-05-30 03:30,1.273,,0,1.27300,0
2024-05-30 04:00,1.23,,0,1.23000,0
2024-05-30 04:30,1.329,,0,1.32900,0
2024-05-30 05:00,1.324,,0,1.32400,0
2024-05-30 05:30,1.429,,0,1.42900,0
2024-05-30 06:00,1.814,,0,1.81400,0
2024-05-30 06:30,1.246,,0,1.24600,0
2024-05-30 07:00,1.549,,0,1.54900,0
2024-05-30 07:30,1.293,,0.078830439,1.29300,0
2024-05-30 08:00,1.355,,0.157660878,1.35500,0
2024-05-30 08:30,1.679,,0.353016004,1.67900,0
2024-05-30 09:00,2.982,,0.54837113,2.98200,0
2024-05-30 09:30,3.417,,0.582029539,3.41700,0
2024-05-30 10:00,2.813,,0.615687949,2.81300,0
2024-05-30 10:30,3.03,,0.662763447,3.03000,0
2024-05-30 11:00,3.4,,0.709838945,3.40000,0
2024-05-30 11:30,2.946,,0.805683551,2.94600,0
2024-05-30 12:00,2.266,,0.901528156,2.26600,0
2024-05-30 12:30,3.361,,1.035241427,3.36100,0
2024-05-30 13:00,3.06,,1.168954698,3.06000,0
2024-05-30 13:30,3.082,,1.03735463,3.08200,0
2024-05-30 14:00,3.289,,0.905754561,3.28900,0
2024-05-30 14:30,3.121,,0.743887538,3.12100,0
2024-05-30 15:00,4.287,,0.582020515,4.28700,0
2024-05-30 15:30,3.427,,0.362477438,3.42700,0
2024-05-30 16:00,1.877,,0.142934361,1.87700,0
2024-05-30 16:30,2.489,,0.071467181,2.48900,0
2024-05-30 17:00,1.908,,0,1.90800,0
2024-05-30 17:30,2.496,,0,2.49600,0
2024-05-30 18:00,1.766,,0,1.76600,0
2024-05-30 18:30,2.181,,0,2.18100,0
2024-05-30 19:00,1.487,,0,1.48700,0
2024-05-30 19:30,1.725,,0,1.72500,0
2024-05-30 20:00,1.627,,0,1.62700,0
2024-05-30 20:30,2.482,,0,2.48200,0
2024-05-30 21:00,1.703,,0,1.70300,0
2024-05-30 21:30,1.81,,0,1.81000,0
2024-05-30 22:00,2.529,,0,2.52900,0
2024-05-30 22:30,2.342,,0,2.34200,0
2024-05-30 23:00,1.676,,0,1.67600,0
2024-05-30 23:30,1.716,,0,1.71600,0
2024-05-31 00:00,1.429,,0,1.42900,0
2024-05-31 00:30,2.115,,0,2.11500,0
2024-05-31 01:00,1.659,,0,1.65900,0
2024-05-31 01:30,1.385,,0,1.38500,0
2024-05-31 02:00,1.574,,0,1.57400,0
